term,estimate,std.error,statistic,p.value,conf.low,conf.high,h,outcome,treatment,spec,weighted,weight_var,control_count,treatment_role
l1_acs_gini_z,0.39237091392294227,0.22993364762501708,1.706452787470379,0.09412844563516605,-0.06946440919285124,0.8542062370387358,0,real_pce_pc_growth,l1_acs_gini_z,weighted,TRUE,total_population,8,alternative
l1_acs_gini_z,0.2881975559522437,0.4137435743502523,0.696560801952834,0.4893034651728876,-0.542830870382094,1.1192259822865815,1,real_pce_pc_growth,l1_acs_gini_z,weighted,TRUE,total_population,8,alternative
l1_acs_gini_z,0.8465401164398131,0.630657294162926,1.342314002034067,0.18555750788352052,-0.42017233836394186,2.113252571243568,2,real_pce_pc_growth,l1_acs_gini_z,weighted,TRUE,total_population,8,alternative
l1_acs_gini_z,-0.7287532013363326,1.2155596761119112,-0.5995207110417832,0.5515328910541052,-3.1702766650931613,1.712770262420496,3,real_pce_pc_growth,l1_acs_gini_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,-6.326594911037195e-4,0.00159355630877857,-0.3970110673959433,0.6930489271590954,-0.00383341153574657,0.002568092553539131,0,frequent_mental_distress_rate,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,-0.0021506455835112338,0.0016941574497765714,-1.269448470562677,0.2101581939438374,-0.005553460966593354,0.0012521697995708857,1,frequent_mental_distress_rate,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,-1.9533291748680064e-4,0.0022110201971772526,-0.08834515294621763,0.9299552548230301,-0.004636297681565991,0.0042456318465923905,2,frequent_mental_distress_rate,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,0.0030768274353040977,0.0028900066373926006,1.0646437262441892,0.29215170380631494,-0.0027279217302624893,0.008881576600870685,3,frequent_mental_distress_rate,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,0.002089345124009338,0.0015762343547731626,1.3255294922879775,0.1910204181455256,-0.0010766147520765612,0.005255305000095236,0,fair_poor_health_rate,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,-3.3750988037041177e-4,0.001963363050410729,-0.17190395851638637,0.8642069241204962,-0.004281040625634827,0.0036060208648940033,1,fair_poor_health_rate,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,0.001663171506507677,0.0020308886013274104,0.818937831164452,0.41670819575629603,-0.002415988299350062,0.0057423313123654155,2,fair_poor_health_rate,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,0.0019015151326838694,0.003282177425722511,0.5793456251882196,0.564957228491404,-0.0046909322432824975,0.008493962508650237,3,fair_poor_health_rate,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,-0.0022533954031360762,0.001948984301890488,-1.156189611660963,0.2530982720140952,-0.006168045582039556,0.001661254775767403,0,log_real_pce_pc,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,-0.005953289482163709,0.0027934518043224938,-2.131158831146393,0.038015793650352084,-0.011564102557949964,-3.4247640637745293e-4,1,log_real_pce_pc,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,-0.005180329077284498,0.006337746018234459,-0.8173771972527879,0.4175908527053409,-0.017910066592389636,0.007549408437820639,2,log_real_pce_pc,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,0.0071273185588853465,0.005203980025925437,1.3695899145227557,0.17693496564594738,-0.0033251829413775413,0.017579820059148234,3,log_real_pce_pc,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,-0.10884300321002914,0.1957531843122981,-0.5560216228022358,0.5806758985064087,-0.5020248452832351,0.28433883886317685,0,real_pce_pc_growth,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,0.2519173986404684,0.2175052916515286,1.158212734631176,0.25227963266995634,-0.18495483683634284,0.6887896341172797,1,real_pce_pc_growth,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,0.8076884793122585,0.33465226801114295,2.413515629558993,0.019504862939681154,0.1355196170132914,1.4798573416112255,2,real_pce_pc_growth,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
l1_disp_mean_median_gap_z,0.6929765514954787,0.42071137861791613,1.647154288462518,0.10579780349410846,-0.15204712159200995,1.5380002245829671,3,real_pce_pc_growth,l1_disp_mean_median_gap_z,weighted,TRUE,total_population,8,alternative
